season,episode,speaker,Symptom,Test,Drug,Procedure,Intent,diagnosis_stage,Sarcasm,Emotion,Organ,correct_prediction,model_prediction,text,medical_entities,clean_text,label
7,18,Doktor,istifçilik,,,,açıklama,değerlendirme,0,nötr,,,,Üç kez düşük yapmışsın. Düşükler istifçiliği tetikledi. İstifçilik de seni hasta etti.,"[{""text"":""düşük"",""type"":""Disease""},{""text"":""istifçilik"",""type"":""Disease""}]",üç kez düşük yapmışsın düşükler istifçiliği tetikledi i stifçilik de seni hasta etti,1099
7,18,Doktor,ehlers-danlos sendromu,,,,açıklama,,0,nötr,,,,"Fiziksel semptomları ortaya çıktıkça tedavi edebiliriz, hayatını çok daha iyi hale getirebiliriz. Ama istifçilik için biz yanlış branşız.","[{""text"":""Ehlers-Danlos sendromu"",""type"":""Disease""},{""text"":""istifçilik"",""type"":""Disease""}]",fiziksel semptomları ortaya çıktıkça tedavi edebiliriz hayatını çok daha iyi hale getirebiliriz ama istifçilik için biz yanlış branşız,685
7,18,Doktor,istifçilik,,,,açıklama,,0,nötr,,,,"Fiziksel semptomları ortaya çıktıkça tedavi edebiliriz, hayatını çok daha iyi hale getirebiliriz. Ama istifçilik için biz yanlış branşız.","[{""text"":""Ehlers-Danlos sendromu"",""type"":""Disease""},{""text"":""istifçilik"",""type"":""Disease""}]",fiziksel semptomları ortaya çıktıkça tedavi edebiliriz hayatını çok daha iyi hale getirebiliriz ama istifçilik için biz yanlış branşız,1099
7,19,Masters,ödem,,,,açıklama,,0,nötr,,,,Vagus. Accessory. Ödem nedenleri: A.L.I.V.E. Alerjik…,"[{""text"":""ödem"",""type"":""Symptom""}]",vagus accessory ödem nedenleri a l i v e alerjik,2394
7,19,Masters,şiş skrotum,,,,açıklama,,0,nötr,skrotum,,,"Şiş skrotum için ayırıcı tanılar: torsiyon, herni…","[{""text"":""şiş skrotum"",""type"":""Symptom""},{""text"":""skrotum"",""type"":""Anatomy""},{""text"":""torsiyon"",""type"":""Disease""},{""text"":""herni"",""type"":""Disease""}]",şiş skrotum için ayırıcı tanılar torsiyon herni,2438
7,19,Masters,epididimal kist,,,,açıklama,,0,nötr,,,,Epididimal kist. S-sifiliz.,"[{""text"":""epididimal kist"",""type"":""Disease""},{""text"":""sifiliz"",""type"":""Disease""}]",epididimal kist s sifiliz,737
7,19,Masters,sifiliz,,,,açıklama,,0,nötr,,,,Epididimal kist. S-sifiliz.,"[{""text"":""epididimal kist"",""type"":""Disease""},{""text"":""sifiliz"",""type"":""Disease""}]",epididimal kist s sifiliz,2003
7,19,Masters,terör,,,,açıklama,,0,nötr,,,,"Terör, bulantı ve whiplash olsa da bitmesine biraz üzülüyorum.","[{""text"":""bulantı"",""type"":""Symptom""},{""text"":""whiplash"",""type"":""Disease""}]",terör bulantı ve whiplash olsa da bitmesine biraz üzülüyorum,2144
7,19,Masters,bulantı,,,,açıklama,,0,nötr,,,,"Terör, bulantı ve whiplash olsa da bitmesine biraz üzülüyorum.","[{""text"":""bulantı"",""type"":""Symptom""},{""text"":""whiplash"",""type"":""Disease""}]",terör bulantı ve whiplash olsa da bitmesine biraz üzülüyorum,456
7,19,Masters,whiplash,,,,açıklama,,0,nötr,,,,"Terör, bulantı ve whiplash olsa da bitmesine biraz üzülüyorum.","[{""text"":""bulantı"",""type"":""Symptom""},{""text"":""whiplash"",""type"":""Disease""}]",terör bulantı ve whiplash olsa da bitmesine biraz üzülüyorum,2292
7,19,House,madde bağımlılığı,,ilaçlar,,açıklama,,1,alaycı,,,,Dibe vurup uyuşturucu rehabilitasyonuna düşsen sen de yalan söylerdin.,"[{""text"":""uyuşturucu rehabilitasyonu"",""type"":""Procedure""},{""text"":""ilaçlar"",""type"":""Drug""}]",dibe vurup uyuşturucu rehabilitasyonuna düşsen sen de yalan söylerdin,1493
7,19,House,baş dönmesi,,,,açıklama,hipotez,0,nötr,,,,Hasta Coast Guard'a başının döndüğünü söylemişti.,"[{""text"":""baş dönmesi"",""type"":""Symptom""}]",hasta coast guard a başının döndüğünü söylemişti,362
7,19,Masters,nöbet,,,,hipotez,hipotez,0,nötr,beyin,,,Belki nöbet geçirdi ve çöküşe bu neden oldu.,"[{""text"":""nöbet"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""}]",belki nöbet geçirdi ve çöküşe bu neden oldu,1639
7,19,Taub,adrenal yetmezlik,,,,hipotez,hipotez,0,nötr,adrenal bezler,,,"Sırtını çarptı. Hasarlı adrenal bezler adrenal yetmezliğe yol açtı, bu da çöküşe neden oldu.","[{""text"":""adrenal bezler"",""type"":""Anatomy""},{""text"":""adrenal yetmezlik"",""type"":""Disease""}]",sırtını çarptı hasarlı adrenal bezler adrenal yetmezliğe yol açtı bu da çöküşe neden oldu,22
7,19,Thirteen,adrenal hormon düşüklüğü,,hormon replasmanı,,açıklama,,0,nötr,adrenal bezler,,,Adrenal hormon düzeyleri sürekli düşükse yerine koyacağız.,"[{""text"":""adrenal hormon düzeyleri"",""type"":""Test""},{""text"":""hormon replasmanı"",""type"":""Procedure""},{""text"":""adrenal bezler"",""type"":""Anatomy""}]",adrenal hormon düzeyleri sürekli düşükse yerine koyacağız,19
7,19,Thirteen,mavi el,,vazodilatör,,açıklama,değerlendirme,0,nötr,el,,,Koşu bandı testinde eli tamamen mavi oldu. Vazodilatör verdik. Parmağını kaybetmeyecek kadar kan akışı geri geldi.,"[{""text"":""mavi el"",""type"":""Symptom""},{""text"":""vazodilatör"",""type"":""Drug""},{""text"":""el"",""type"":""Anatomy""}]",koşu bandı testinde eli tamamen mavi oldu vazodilatör verdik parmağını kaybetmeyecek kadar kan akışı geri geldi,1511
7,19,Foreman,kardiyomiyopati,,,,hipotez,hipotez,0,nötr,kalp,,,Düşük kardiyak debi ikisini de açıklar. Hastada kardiyomiyopati olabilir.,"[{""text"":""kardiyomiyopati"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]",düşük kardiyak debi ikisini de açıklar hastada kardiyomiyopati olabilir,1260
7,19,Chase,cıva zehirlenmesi,,,,hipotez,hipotez,0,nötr,,,,Denizde ton balığı yediği için cıva zehirlenmesi buna yol açmış olabilir.,"[{""text"":""cıva zehirlenmesi"",""type"":""Disease""}]",denizde ton balığı yediği için cıva zehirlenmesi buna yol açmış olabilir,539
7,19,Thirteen,raynaud,,,,hipotez,hipotez,0,nötr,ulnar arter,,,Ulnar arterde vazospazm olursa eli açıklar. Raynaud olabilir.,"[{""text"":""Raynaud"",""type"":""Disease""},{""text"":""ulnar arter"",""type"":""Anatomy""},{""text"":""vazospazm"",""type"":""Disease""}]",ulnar arterde vazospazm olursa eli açıklar raynaud olabilir,1908
7,19,Foreman,serebral vazospazm,,,,hipotez,hipotez,0,nötr,beyin,,,Ama bilinç kaybını açıklamaz. Serebral vazospazm ikisini de açıklar.,"[{""text"":""serebral vazospazm"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""}]",ama bilinç kaybını açıklamaz serebral vazospazm ikisini de açıklar,1987
7,19,Thirteen,huntington,,,,açıklama,,0,nötr,,,,Benim Huntington hastalığım var.,"[{""text"":""Huntington hastalığı"",""type"":""Disease""}]",benim huntington hastalığım var,1011
7,19,House,baş ağrısı,,,,açıklama,değerlendirme,1,alaycı,,,,"Thirteen'ın sert yürüyüşü, küçük pupilleri ve sakladığı şiddetli baş ağrısı seni ele verdi.","[{""text"":""küçük pupiller"",""type"":""Symptom""},{""text"":""baş ağrısı"",""type"":""Symptom""}]",thirteen ın sert yürüyüşü küçük pupilleri ve sakladığı şiddetli baş ağrısı seni ele verdi,359
7,19,House,küçük pupiller,,,,açıklama,değerlendirme,1,alaycı,,,,"Thirteen'ın sert yürüyüşü, küçük pupilleri ve sakladığı şiddetli baş ağrısı seni ele verdi.","[{""text"":""küçük pupiller"",""type"":""Symptom""},{""text"":""baş ağrısı"",""type"":""Symptom""}]",thirteen ın sert yürüyüşü küçük pupilleri ve sakladığı şiddetli baş ağrısı seni ele verdi,1423
7,19,Masters,hipertansif kriz,,,,açıklama,hipotez,0,nötr,böbrekler,,,Hipertansif kriz olmuş olmalı; böbreklerdeki nöral aşırı uyarılma buna yol açmış.,"[{""text"":""hipertansif kriz"",""type"":""Disease""},{""text"":""böbrekler"",""type"":""Anatomy""}]",hipertansif kriz olmuş olmalı böbreklerdeki nöral aşırı uyarılma buna yol açmış,972
7,19,Foreman,hipotansiyon,,,,açıklama,değerlendirme,0,acil,kalp,,,Hipotansiyon. Düşük kardiyak debi.,"[{""text"":""hipotansiyon"",""type"":""Symptom""},{""text"":""düşük kardiyak debi"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]",hipotansiyon düşük kardiyak debi,993
7,19,Foreman,düşük kardiyak debi,,,,açıklama,değerlendirme,0,acil,kalp,,,Hipotansiyon. Düşük kardiyak debi.,"[{""text"":""hipotansiyon"",""type"":""Symptom""},{""text"":""düşük kardiyak debi"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]",hipotansiyon düşük kardiyak debi,662
7,19,Foreman,restriktif perikardit,,,,açıklama,kesin_tanı,0,nötr,kalp,,,Bu restriktif perikardit demek.,"[{""text"":""restriktif perikardit"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]",bu restriktif perikardit demek,1923
7,19,Thirteen,granülom,,steroidler,,hipotez,,0,nötr,,,,Pineal bez kalsifikasyonu aslında granülom olabilir. Bu Wegener. Steroid başlayalım.,"[{""text"":""granülom"",""type"":""Disease""},{""text"":""Wegener"",""type"":""Disease""},{""text"":""steroidler"",""type"":""Drug""}]",pineal bez kalsifikasyonu aslında granülom olabilir bu wegener steroid başlayalım,832
7,19,Thirteen,wegener,,steroidler,,hipotez,,0,nötr,,,,Pineal bez kalsifikasyonu aslında granülom olabilir. Bu Wegener. Steroid başlayalım.,"[{""text"":""granülom"",""type"":""Disease""},{""text"":""Wegener"",""type"":""Disease""},{""text"":""steroidler"",""type"":""Drug""}]",pineal bez kalsifikasyonu aslında granülom olabilir bu wegener steroid başlayalım,2288
7,19,Masters,yüksek ck,,,,hipotez,hipotez,0,nötr,,,,Ama CK yüksek. Wegener bunu açıklamaz. Kalsifiye pineal bez sarkoidoz olabilir.,"[{""text"":""yüksek CK"",""type"":""Test""},{""text"":""sarkoidoz"",""type"":""Disease""}]",ama ck yüksek wegener bunu açıklamaz kalsifiye pineal bez sarkoidoz olabilir,2334
7,19,Masters,sarkoidoz,,,,hipotez,hipotez,0,nötr,,,,Ama CK yüksek. Wegener bunu açıklamaz. Kalsifiye pineal bez sarkoidoz olabilir.,"[{""text"":""yüksek CK"",""type"":""Test""},{""text"":""sarkoidoz"",""type"":""Disease""}]",ama ck yüksek wegener bunu açıklamaz kalsifiye pineal bez sarkoidoz olabilir,1955
7,19,Masters,salmonella enteritidis,,antibiyotik,,hipotez,,0,nötr,,,,Birkaç ay önce yediği konserve sülün Salmonella enteritidis ile dolu olabilir. Haklıysam tek ihtiyacı antibiyotikler.,"[{""text"":""Salmonella enteritidis"",""type"":""Disease""},{""text"":""antibiyotik"",""type"":""Drug""}]",birkaç ay önce yediği konserve sülün salmonella enteritidis ile dolu olabilir haklıysam tek ihtiyacı antibiyotikler,1949
7,19,Chase,kanser,,,,açıklama,değerlendirme,0,ciddi,,,,Enfeksiyon gibi görünmüyor. Kanser gibi görünüyor.,"[{""text"":""kanser"",""type"":""Disease""}]",enfeksiyon gibi görünmüyor kanser gibi görünüyor,1225
7,19,Masters,lenfoid sarkom,,,,açıklama,kesin_tanı,0,ciddi,kol kemiği,,,Kolundaki kemikte lenfoid sarkom var.,"[{""text"":""lenfoid sarkom"",""type"":""Disease""},{""text"":""kol kemiği"",""type"":""Anatomy""}]",kolundaki kemikte lenfoid sarkom var,1465
7,19,Masters,kanser yayılımı,,,,açıklama,değerlendirme,0,ciddi,,,,Ameliyatı ertelemek kanserin yayılma olasılığını artırır.,"[{""text"":""kanser yayılımı"",""type"":""Disease""}]",ameliyatı ertelemek kanserin yayılma olasılığını artırır,1230
7,19,Wilson,sırt ağrısı,,,,açıklama,,0,nötr,sırt,,,Sırtım yine azdı.,"[{""text"":""sırt ağrısı"",""type"":""Symptom""},{""text"":""sırt"",""type"":""Anatomy""}]",sırtım yine azdı,2094
7,19,Foreman,bradikardik arrest,,,,açıklama,acil,0,acil,kalp,,,Bradikardik arrest. Üçüncü derece kalp bloğu.,"[{""text"":""bradikardik arrest"",""type"":""Disease""},{""text"":""üçüncü derece kalp bloğu"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]",bradikardik arrest üçüncü derece kalp bloğu,442
7,19,Foreman,üçüncü derece kalp bloğu,,,,açıklama,acil,0,acil,kalp,,,Bradikardik arrest. Üçüncü derece kalp bloğu.,"[{""text"":""bradikardik arrest"",""type"":""Disease""},{""text"":""üçüncü derece kalp bloğu"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]",bradikardik arrest üçüncü derece kalp bloğu,2419
7,19,Chase,paraneoplastik sendrom,,,,hipotez,hipotez,0,nötr,,,,Muhtemelen paraneoplastik sendrom.,"[{""text"":""paraneoplastik sendrom"",""type"":""Disease""}]",muhtemelen paraneoplastik sendrom,1761
7,19,Masters,yavaşlayan kalp,,,,açıklama,değerlendirme,0,acil,kalp,,,Kanser kalbinin yavaşlamasına neden oluyor. Eğer bu denizde olsaydı ölecekti.,"[{""text"":""yavaşlayan kalp"",""type"":""Symptom""},{""text"":""kalp"",""type"":""Anatomy""}]",kanser kalbinin yavaşlamasına neden oluyor eğer bu denizde olsaydı ölecekti,2312
7,19,Masters,boyunda lenf nodu metastazı,,,,açıklama,değerlendirme,0,üzgün,boyun,,,Ameliyat sırasında boynundaki bir lenf nodunda kanser bulduk. Kanser yayılıyordu. Yapılması gerekiyordu.,"[{""text"":""boyunda lenf nodu metastazı"",""type"":""Disease""},{""text"":""boyun"",""type"":""Anatomy""}]",ameliyat sırasında boynundaki bir lenf nodunda kanser bulduk kanser yayılıyordu yapılması gerekiyordu,433
7,19,Masters,bulantı,,,,açıklama,,0,kötü,,,,"Neden iyi hissetmiyorum? Aksine, sadece kusacakmışım gibi hissediyorum.","[{""text"":""bulantı"",""type"":""Symptom""}]",neden iyi hissetmiyorum aksine sadece kusacakmışım gibi hissediyorum,456
7,20,House,tümör,,,,açıklama,test,0,nötr,pankreas,teratoma,,Pankreasında bir kitle bulduk.,"[{""text"":""tümör"",""type"":""Disease""},{""text"":""kitle"",""type"":""Symptom""},{""text"":""pankreas"",""type"":""Anatomy""}]",pankreasında bir kitle bulduk,2214
7,20,Wilson,tümör,,,,hipotez,test,0,nötr,pankreas,teratoma,,Kitle katı görünüyor. Kanser derim ben.,"[{""text"":""tümör"",""type"":""Disease""},{""text"":""kanser"",""type"":""Disease""},{""text"":""pankreas"",""type"":""Anatomy""}]",kitle katı görünüyor kanser derim ben,2214
7,20,Taub,tümör,,,,açıklama,değerlendirme,0,nötr,pankreas,teratoma,,Pankreasında tümör var.,"[{""text"":""tümör"",""type"":""Disease""},{""text"":""pankreas"",""type"":""Anatomy""}]",pankreasında tümör var,2214
7,20,Foreman,tümör,,,,açıklama,değerlendirme,0,nötr,"böbrek,kalın bağırsak",teratoma,,Bir tane böbreğinde ve bir tane de kalın bağırsağında var.,"[{""text"":""tümör"",""type"":""Disease""},{""text"":""böbrek"",""type"":""Anatomy""},{""text"":""kalın bağırsak"",""type"":""Anatomy""}]",bir tane böbreğinde ve bir tane de kalın bağırsağında var,2214
7,20,Taub,tümör,,,,açıklama,değerlendirme,0,nötr,,teratoma,,Biri damarsız diğeri damarlı görünüyor. Üçüncü de kalsifiye görünüyor.,"[{""text"":""tümör"",""type"":""Disease""}]",biri damarsız diğeri damarlı görünüyor üçüncü de kalsifiye görünüyor,2214
7,20,Foreman,kanser,,,,açıklama,değerlendirme,0,nötr,,teratoma,,Bir seferde tamamen farklı üç çeşit kanseri var.,"[{""text"":""kanser"",""type"":""Disease""}]",bir seferde tamamen farklı üç çeşit kanseri var,1225
7,20,Chase,düşük trombosit,,kemoterapi,,itiraz,,0,nötr,,teratoma,,Hastaya kemoterapi veremeyiz. Trombosit sayısı çok düşük.,"[{""text"":""kemoterapi"",""type"":""Drug""},{""text"":""düşük trombosit"",""type"":""Symptom""}]",hastaya kemoterapi veremeyiz trombosit sayısı çok düşük,675
7,20,House,kanser,,,,açıklama,hipotez,0,nötr,,teratoma,,"Bu kanserlerin ortak noktasını öğrenmek istiyorsak, bir sonraki yayılacakları yeri görmeliyiz.","[{""text"":""kanser"",""type"":""Disease""}]",bu kanserlerin ortak noktasını öğrenmek istiyorsak bir sonraki yayılacakları yeri görmeliyiz,1225
7,20,Thirteen,kanser,,,,itiraz,hipotez,0,endişeli,,teratoma,,Altı ay boyunca kanseri yayılırken nöbetlerinin ve felcinin kötüye gitmesini mi istiyorsun?,"[{""text"":""kanser"",""type"":""Disease""},{""text"":""nöbet"",""type"":""Symptom""},{""text"":""felç"",""type"":""Symptom""}]",altı ay boyunca kanseri yayılırken nöbetlerinin ve felcinin kötüye gitmesini mi istiyorsun,1225
7,20,Thirteen,nöbet,,,,itiraz,hipotez,0,endişeli,,teratoma,,Altı ay boyunca kanseri yayılırken nöbetlerinin ve felcinin kötüye gitmesini mi istiyorsun?,"[{""text"":""kanser"",""type"":""Disease""},{""text"":""nöbet"",""type"":""Symptom""},{""text"":""felç"",""type"":""Symptom""}]",altı ay boyunca kanseri yayılırken nöbetlerinin ve felcinin kötüye gitmesini mi istiyorsun,1639
7,20,Thirteen,felç,,,,itiraz,hipotez,0,endişeli,,teratoma,,Altı ay boyunca kanseri yayılırken nöbetlerinin ve felcinin kötüye gitmesini mi istiyorsun?,"[{""text"":""kanser"",""type"":""Disease""},{""text"":""nöbet"",""type"":""Symptom""},{""text"":""felç"",""type"":""Symptom""}]",altı ay boyunca kanseri yayılırken nöbetlerinin ve felcinin kötüye gitmesini mi istiyorsun,759
7,20,House,kanser,,,,talimat,test,1,alaycı,,teratoma,,Gidip lotocu oğlandan izin alın ve kanser sayısını 11'e çıkarın.,"[{""text"":""kanser"",""type"":""Disease""}]",gidip lotocu oğlandan izin alın ve kanser sayısını 11 e çıkarın,1225
7,20,Taub,kanser,,,,açıklama,test,0,nötr,,teratoma,,Sana daha fazla kanser vereceğiz. Bunun riskleri ortada.,"[{""text"":""kanser"",""type"":""Disease""}]",sana daha fazla kanser vereceğiz bunun riskleri ortada,1225
7,20,Taub,kanser,,VEGF,,açıklama,değerlendirme,0,nötr,,teratoma,,Sana büyüme faktörü veriyoruz ama yeni oluşan bir kanser yok. Bütün tümörlerin küçülmüş.,"[{""text"":""büyüme faktörü"",""type"":""Drug""},{""text"":""kanser"",""type"":""Disease""},{""text"":""tümör"",""type"":""Disease""}]",sana büyüme faktörü veriyoruz ama yeni oluşan bir kanser yok bütün tümörlerin küçülmüş,1225
7,20,Taub,kalp krizi,,,,açıklama,değerlendirme,0,endişeli,"kalp,akciğer,karaciğer",teratoma,,Komaya giriyor. Tüm fonksiyonları duruyor.,"[{""text"":""kalp krizi"",""type"":""Disease""},{""text"":""organ yetmezliği"",""type"":""Disease""},{""text"":""koma"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""},{""text"":""akciğer"",""type"":""Anatomy""},{""text"":""karaciğer"",""type"":""Anatomy""}]",komaya giriyor tüm fonksiyonları duruyor,1159
7,20,Taub,organ yetmezliği,,,,açıklama,değerlendirme,0,endişeli,"kalp,akciğer,karaciğer",teratoma,,Komaya giriyor. Tüm fonksiyonları duruyor.,"[{""text"":""kalp krizi"",""type"":""Disease""},{""text"":""organ yetmezliği"",""type"":""Disease""},{""text"":""koma"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""},{""text"":""akciğer"",""type"":""Anatomy""},{""text"":""karaciğer"",""type"":""Anatomy""}]",komaya giriyor tüm fonksiyonları duruyor,1715
